Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Mental_Status,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Crime_Qualifier,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-37-1100-2016-BCX,Civilian,CA0371100,Male,Hispanic,,51-55,TRUE,Serious bodily injury,Gunshot wound,Admitted to hospital - critical injuries,FALSE,Rear below waist/buttocks,,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,TRUE,187(A) PC MURDER (FELONY),,TRUE,Firearm,Handgun,TRUE,Life-threatening,In custody (other),TRUE,Firearm,,,,,
URSUS-37-1100-2016-BCX,Officer,CA0371100,Male,Asian / Pacific Islander,Filipino,41-45,TRUE,Death,Gunshot wound,Medical assistance - treated on scene,FALSE,"Head, Front upper torso/chest, Front lower torso/abdomen",,,TRUE,Discharge of firearm (hit),TRUE,TRUE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-BCX,Officer,CA0371100,Male,White,,31-35,TRUE,Serious bodily injury,Gunshot wound,Admitted to hospital - critical injuries,FALSE,Neck/throat,,,TRUE,Discharge of firearm (hit),TRUE,TRUE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-CMX,Civilian,CA0371100,Male,Black,,41-45,FALSE,,,,,"Front upper torso/chest, Rear upper torso/back",,,TRUE,Other control hold/takedown,FALSE,FALSE,Signs of drug impairment,TRUE,69 PC OBSTRUCT/RESIST EXEC OFCR (MISDEMEANOR),,FALSE,,,TRUE,Assaultive,In custody (other),FALSE,,,,,,
URSUS-37-1100-2016-CMX,Officer,CA0371100,Male,White,,26-30,TRUE,Serious bodily injury,Internal injury,Medical assistance - treated at facility and released,FALSE,Front upper torso/chest,,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-CXC,Civilian,CA0371100,Male,Hispanic,,36-40,TRUE,Serious bodily injury,Abrasion/Laceration,Admitted to hospital - critical injuries,FALSE,"Front upper torso/chest, Arms/hands",FALSE,,TRUE,"Other control hold/takedown, Impact projectile, K-9 contact",FALSE,FALSE,None,FALSE,,,FALSE,,,TRUE,Active resistance,In custody (W&I section 5150),FALSE,,,,,,
URSUS-37-1100-2016-CXC,Officer,CA0371100,Male,White,,21-25,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-CXC,Officer,CA0371100,Male,White,,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-CXC,Officer,CA0371100,Male,White,,41-45,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Tactical
URSUS-37-1100-2016-EDN,Civilian,CA0371100,Male,Black,,26-30,FALSE,,,,,(Not applicable),,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,TRUE,187(A) PC MURDER (FELONY),,TRUE,Firearm,Handgun,TRUE,Life-threatening,In custody (other),TRUE,Firearm,,,,,
URSUS-37-1100-2016-EDN,Officer,CA0371100,Male,Black,,46-50,FALSE,,,,,(Not applicable),,,TRUE,Discharge of firearm (miss),TRUE,TRUE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Plainclothes
URSUS-37-1100-2016-EDN,Officer,CA0371100,Male,Hispanic,,31-35,FALSE,,,,,(Not applicable),,,TRUE,Discharge of firearm (miss),TRUE,TRUE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-GHH,Civilian,CA0371100,Male,Hispanic,,21-25,TRUE,Death,Gunshot wound,Medical assistance - treated on scene,FALSE,Head,,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,TRUE,,,TRUE,Firearm,Handgun,TRUE,Life-threatening,Deceased,TRUE,Firearm,,,,,
URSUS-37-1100-2016-GHH,Officer,CA0371100,Male,White,,36-40,FALSE,,,,,(Not applicable),,,TRUE,Threat of firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-GJT,Civilian,CA0371100,Male,White,,51-55,TRUE,Death,,,,"Rear upper torso/back, Arms/hands, Front legs/feet, Rear legs",FALSE,,TRUE,"Other control hold/takedown, Other physical contact (Use of hands, fists, feet, etc)",FALSE,FALSE,Signs of mental disability,FALSE,148(A)(1) PC OBSTRUCT/ETC PUB OFCR/ETC (MISDEMEANOR),,FALSE,,,TRUE,Active resistance,Deceased,FALSE,,,,,,
URSUS-37-1100-2016-GJT,Officer,CA0371100,Male,Asian / Pacific Islander,Japanese,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-GJT,Officer,CA0371100,Male,Hispanic,,26-30,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-PEK,Civilian,CA0371100,Male,White,,26-30,TRUE,Death,Gunshot wound,Admitted to hospital - critical injuries,FALSE,Front upper torso/chest,,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,TRUE,,,TRUE,"Knife, blade, or stabbing instrument",,TRUE,Life-threatening,Deceased,TRUE,"Knife, blade, or stabbing instrument",,,,,
URSUS-37-1100-2016-PEK,Officer,CA0371100,Male,White,,46-50,FALSE,,,,,(Not applicable),,,TRUE,"Knife, blade, or stabbing instrument",FALSE,TRUE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-PTA,Civilian,CA0371100,Male,White,,21-25,FALSE,,,,,"Front upper torso/chest, Arms/hands",FALSE,,TRUE,"Other control hold/takedown, Other physical contact (Use of hands, fists, feet, etc)",FALSE,FALSE,None,TRUE,69 PC OBSTRUCT/RESIST EXEC OFF (FELONY),,TRUE,"Knife, blade, or stabbing instrument",,TRUE,Active resistance,In custody (other),TRUE,Other dangerous weapon,,,,,
URSUS-37-1100-2016-PTA,Officer,CA0371100,Male,White,,31-35,FALSE,,,,,Front upper torso/chest,,,TRUE,"Civilian physical contact, Blunt / impact weapon",FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-PTA,Officer,CA0371100,Male,White,,36-40,TRUE,Serious bodily injury,Bone fracture,Medical assistance - treated at facility and released,FALSE,Front upper torso/chest,,,TRUE,"Civilian physical contact, Blunt / impact weapon",FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-PTA,Officer,CA0371100,Male,White,,46-50,FALSE,,,,,Front upper torso/chest,,,TRUE,"Civilian physical contact, Blunt / impact weapon",FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-RRH,Civilian,CA0371100,Male,Black,,31-35,TRUE,Serious bodily injury,Abrasion/Laceration,Admitted to hospital - precautionary measure only,FALSE,"Head, Front lower torso/abdomen",FALSE,,TRUE,"Other physical contact (Use of hands, fists, feet, etc), Blunt / impact weapon, Electronic control device",FALSE,FALSE,Signs of drug impairment,FALSE,594(B)(1) PC VANDALISM $10000 OR MORE (FELONY) VND,,FALSE,,,TRUE,Assaultive,In custody (other),FALSE,,,,,,
URSUS-37-1100-2016-RRH,Officer,CA0371100,Male,White,,26-30,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-RRH,Officer,CA0371100,Male,White,,41-45,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Tactical
URSUS-37-1100-2016-VCY,Civilian,CA0371100,Female,White,,61-65,TRUE,Serious bodily injury,Bone fracture,Admitted to hospital - other circumstance,FALSE,"Front upper torso/chest, Arms/hands",,,TRUE,Other control hold/takedown,FALSE,FALSE,None,FALSE,273.6(A) PC VIO ORD:PREVNT DOMES VIOL (MISDEMEANOR),,FALSE,,,TRUE,Active resistance,In custody (other),FALSE,,,,,,
URSUS-37-1100-2016-VCY,Officer,CA0371100,Male,White,,26-30,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-XDA,Civilian,CA0371100,Male,White,,18-20,FALSE,,,,,Arms/hands,,,TRUE,Other control hold/takedown,FALSE,FALSE,Signs of drug impairment,TRUE,69 PC OBSTRUCT/RESIST EXEC OFCR (MISDEMEANOR),,FALSE,,,TRUE,Assaultive,In custody (other),FALSE,,,,,,
URSUS-37-1100-2016-XDA,Officer,CA0371100,Male,Hispanic,,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-XDA,Officer,CA0371100,Male,White,,41-45,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-XDA,Officer,CA0371100,Female,White,,26-30,TRUE,Serious bodily injury,Concussion,Medical assistance - treated at facility and released,FALSE,Head,,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-XDA,Officer,CA0371100,Male,White,,41-45,TRUE,Serious bodily injury,Concussion,Medical assistance - treated at facility and released,FALSE,Head,,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-37-1100-2016-ZCZ,Civilian,CA0371100,Male,Black,,31-35,TRUE,Serious bodily injury,Unconscious,Medical assistance - treated at facility and released,FALSE,"Front upper torso/chest, Arms/hands",FALSE,,TRUE,"Other control hold/takedown, Other physical contact (Use of hands, fists, feet, etc)",FALSE,FALSE,None,FALSE,23153(A) VC DUI ALC/DRUGS:BODILY INJ (MISDEMEANOR) BID,,FALSE,,,TRUE,Active resistance,In custody (other),FALSE,,,,,,
URSUS-37-1100-2016-ZCZ,Officer,CA0371100,Male,White,,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-ZCZ,Officer,CA0371100,Male,White,,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,FALSE,Patrol Uniform
URSUS-37-1100-2016-ZCZ,Officer,CA0371100,Male,White,,36-40,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-ZCZ,Officer,CA0371100,Male,White,,41-45,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-37-1100-2016-ZCZ,Officer,CA0371100,Male,White,,56-60,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0000-2016-PMT,Civilian,CA0380000,Male,Black,,26-30,FALSE,,,,,"Head, Rear lower torso/back, Rear below waist/buttocks, Front legs/feet, Rear legs",TRUE,"Other control hold/takedown -> Other physical contact (Use of hands, fists, feet, etc)",TRUE,"Other control hold/takedown, Other physical contact (Use of hands, fists, feet, etc)",FALSE,FALSE,None,TRUE,148.10(A) PC RESIST PO:CAUSE DEATH/SBI (FELONY),,FALSE,,,TRUE,Assaultive,In custody (other),FALSE,,,,,,
URSUS-38-0000-2016-PMT,Officer,CA0380000,Male,Black,,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0000-2016-PMT,Officer,CA0380000,Male,White,,41-45,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0000-2016-PMT,Officer,CA0380000,Male,White,,46-50,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0000-2016-PMT,Officer,CA0380000,Male,White,,46-50,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0000-2016-PMT,Officer,CA0380000,Male,Hispanic,,41-45,TRUE,Serious bodily injury,Contusion,Medical assistance - treated at facility and released,FALSE,Head,,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0100-2016-MEZ,Civilian,CA0380100,Male,White,,46-50,TRUE,Death,Gunshot wound,Admitted to hospital - critical injuries,FALSE,"Head, Front upper torso/chest",TRUE,Impact projectile -> Discharge of firearm (hit),TRUE,"Impact projectile, Discharge of firearm (hit)",TRUE,TRUE,Signs of mental disability,TRUE,,,TRUE,"Knife, blade, or stabbing instrument",,TRUE,Life-threatening,Deceased,TRUE,"Knife, blade, or stabbing instrument",,,,,
URSUS-38-0100-2016-MEZ,Officer,CA0380100,Male,White,,36-40,FALSE,,,,,(Not applicable),,,TRUE,"Knife, blade, or stabbing instrument",FALSE,TRUE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0100-2016-MEZ,Officer,CA0380100,Male,White,,46-50,FALSE,,,,,(Not applicable),,,TRUE,"Knife, blade, or stabbing instrument",FALSE,TRUE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-38-0100-2016-PCW,Civilian,CA0380100,Female,Black,,26-30,TRUE,Death,Gunshot wound,Medical assistance - treated on scene,TRUE,Front upper torso/chest,TRUE,Threat of firearm -> Discharge of firearm (hit),TRUE,"Threat of firearm, Discharge of firearm (hit)",TRUE,TRUE,None,TRUE,,,FALSE,,,TRUE,Life-threatening,Deceased,FALSE,,,,,,
URSUS-38-0100-2016-PCW,Officer,CA0380100,Male,Asian / Pacific Islander,Filipino,41-45,FALSE,,,,,(Not applicable),,,TRUE,Other dangerous weapon,FALSE,TRUE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-38-0100-2016-USX,Civilian,CA0380100,Male,White,,26-30,TRUE,Death,Gunshot wound,Admitted to hospital - critical injuries,FALSE,Head,TRUE,Discharge of firearm (hit) -> Impact projectile,TRUE,"Impact projectile, Discharge of firearm (hit)",TRUE,TRUE,Signs of mental disability,TRUE,,,TRUE,Firearm,Handgun,TRUE,Life-threatening,Deceased,TRUE,Firearm,,,,,
URSUS-38-0100-2016-USX,Officer,CA0380100,Male,Asian / Pacific Islander,Chinese,31-35,FALSE,,,,,"(Not applicable), Head",,,TRUE,Discharge of firearm (miss),TRUE,TRUE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-38-0100-2016-USX,Officer,CA0380100,Male,Hispanic,,31-35,FALSE,,,,,(Not applicable),,,TRUE,Discharge of firearm (miss),TRUE,TRUE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-39-0000-2016-JFZ,Civilian,CA0390000,Male,Hispanic,,31-35,TRUE,Death,Gunshot wound,Medical assistance - treated on scene,FALSE,"Front upper torso/chest, Arms/hands",,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,TRUE,,,TRUE,"Knife, blade, or stabbing instrument",,TRUE,Life-threatening,Deceased,TRUE,"Knife, blade, or stabbing instrument",,,,,
URSUS-39-0000-2016-JFZ,Officer,CA0390000,Male,White,,36-40,FALSE,,,,,(Not applicable),,,TRUE,"Knife, blade, or stabbing instrument",FALSE,TRUE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To overcome resistance",TRUE,Patrol Uniform
URSUS-39-0000-2016-NBU,Civilian,CA0390000,Male,White,,21-25,TRUE,Injury,Abrasion/Laceration,Medical assistance - treated at facility and released,FALSE,Front upper torso/chest,,,TRUE,Other control hold/takedown,FALSE,FALSE,Signs of drug impairment,TRUE,148.10(A) PC RESIST PO:CAUSE DEATH/SBI (FELONY),,TRUE,Unknown,,TRUE,Assaultive,In custody (other),FALSE,,,,,,
URSUS-39-0000-2016-NBU,Officer,CA0390000,Male,Asian / Pacific Islander,Filipino,31-35,TRUE,Serious bodily injury,Bone fracture,Admitted to hospital - critical injuries,FALSE,Front legs/feet,,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-39-0000-2016-NBU,Officer,CA0390000,Male,Hispanic,,21-25,FALSE,,,,,Arms/hands,,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-39-0000-2016-NBU,Officer,CA0390000,Male,White,,26-30,FALSE,,,,,Arms/hands,,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To effect arrest or take into custody,TRUE,Patrol Uniform
URSUS-39-0000-2016-QHD,Civilian,CA0390000,Female,White,,21-25,TRUE,Serious bodily injury,Unconscious,Admitted to hospital - other circumstance,FALSE,Head,,,TRUE,"Other physical contact (Use of hands, fists, feet, etc)",FALSE,FALSE,"Signs of mental disability, Signs of drug impairment",TRUE,148(A)(1) PC OBSTRUCT/ETC PUB OFCR/ETC (MISDEMEANOR),,TRUE,"Knife, blade, or stabbing instrument",,TRUE,Assaultive,In custody (other),TRUE,"Knife, blade, or stabbing instrument",,,,,
URSUS-39-0000-2016-QHD,Officer,CA0390000,Female,White,,31-35,FALSE,,,,,(Not applicable),,,TRUE,"Knife, blade, or stabbing instrument",FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-39-0000-2016-QHD,Officer,CA0390000,Male,White,,31-35,TRUE,Injury,Abrasion/Laceration,No medical assistance or refused assistance,,Arms/hands,,,TRUE,"Knife, blade, or stabbing instrument",FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-39-0000-2016-WAS,Civilian,CA0390000,Male,Hispanic,,46-50,TRUE,Serious bodily injury,"Unconscious, Abrasion/Laceration",Medical assistance - treated at facility and released,FALSE,"Front legs/feet, Rear legs",,,TRUE,"K-9 contact, Electronic control device",FALSE,FALSE,None,FALSE,459 PC BURGLARY (FELONY),,TRUE,"Knife, blade, or stabbing instrument, Other dangerous weapon, Unknown",,TRUE,Assaultive,In custody (other),TRUE,"Knife, blade, or stabbing instrument, Other dangerous weapon",,,,,
URSUS-39-0000-2016-WAS,Officer,CA0390000,Female,White,,36-40,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-39-0000-2016-WAS,Officer,CA0390000,Male,White,,46-50,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,To overcome resistance,TRUE,Patrol Uniform
URSUS-39-0200-2016-GZR,Civilian,CA0390200,Male,White,,46-50,TRUE,Serious bodily injury,Obvious disfigurement,Medical assistance - treated at facility and released,FALSE,"Head, Arms/hands , Front legs/feet, Rear legs",TRUE,"K-9 contact -> Electronic control device -> Other control hold/takedown -> Other physical contact (Use of hands, fists, feet, etc)",TRUE,"Other control hold/takedown, Other physical contact (Use of hands, fists, feet, etc), Electronic control device, K-9 contact",FALSE,FALSE,Signs of drug impairment,TRUE,69 PC OBSTRUCT/RESIST EXEC OFF (FELONY),,TRUE,Firearm,Handgun,TRUE,Assaultive,In custody (other),TRUE,Firearm,,,,,
URSUS-39-0200-2016-GZR,Officer,CA0390200,Male,White,,31-35,FALSE,,,,,(Not applicable),,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape, To overcome resistance",TRUE,Patrol Uniform
URSUS-39-0200-2016-GZR,Officer,CA0390200,Male,White,,31-35,FALSE,,,,,(Not applicable),,,TRUE,Civilian physical contact,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape, To overcome resistance",TRUE,Patrol Uniform
URSUS-39-0200-2016-YNZ,Civilian,CA0390200,Male,White,,18-20,TRUE,Serious bodily injury,Gunshot wound,Admitted to hospital - critical injuries,FALSE,"Front upper torso/chest, Arms/hands ",TRUE,Threat of firearm -> K-9 contact -> Electronic control device -> Discharge of firearm (hit),TRUE,"Electronic control device, Threat of firearm, Discharge of firearm (hit), K-9 contact",TRUE,TRUE,Signs of alcohol impairment,TRUE,245(C) PC ADW NOT F/ARM:PO/FIRE:GBI (FELONY) ADW,,TRUE,Other dangerous weapon,,TRUE,Life-threatening,In custody (other),TRUE,Other dangerous weapon,,,,,
URSUS-39-0200-2016-YNZ,Officer,CA0390200,Male,White,,26-30,TRUE,Injury,"Contusion, Internal injury",Medical assistance - treated at facility and released,FALSE,Arms/hands ,,,TRUE,Blunt / impact weapon,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape, To overcome resistance",TRUE,Patrol Uniform
URSUS-39-0200-2016-YNZ,Officer,CA0390200,Male,White,,36-40,TRUE,Serious bodily injury,"Contusion, Bone fracture, Internal injury",Medical assistance - treated at facility and released,FALSE,Arms/hands ,,,TRUE,Blunt / impact weapon,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape, To overcome resistance",TRUE,Patrol Uniform
URSUS-39-0300-2016-GCZ,Civilian,CA0390300,Male,Hispanic,,36-40,TRUE,Death,Gunshot wound,Medical assistance - treated on scene,FALSE,Front upper torso/chest,,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,TRUE,,,TRUE,Firearm,Handgun,TRUE,Life-threatening,Deceased,TRUE,Firearm,,,,,
URSUS-39-0300-2016-GCZ,Officer,CA0390300,Male,Other,,46-50,FALSE,,,,,(Not applicable),,,TRUE,Threat of firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To overcome resistance",TRUE,Plainclothes
URSUS-39-0500-2016-AFM,Civilian,CA0390500,Male,Black,,18-20,TRUE,Serious bodily injury,Gunshot wound,Admitted to hospital - critical injuries,FALSE,"Head, Front upper torso/chest",,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,FALSE,245(D)(1) PC ASLT PO W/FIREARM (FELONY),,TRUE,Firearm,,TRUE,Active resistance,In custody (other),FALSE,,,,,,
URSUS-39-0500-2016-AFM,Civilian,CA0390500,Male,Hispanic,,18-20,TRUE,Serious bodily injury,Gunshot wound,Admitted to hospital - critical injuries,FALSE,Front lower torso/abdomen,,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,FALSE,245(D)(1) PC ASLT PO W/FIREARM (FELONY),,TRUE,Firearm,,TRUE,Active resistance,In custody (other),FALSE,,,,,,
URSUS-39-0500-2016-AFM,Civilian,CA0390500,,,,,,,,,,(Not applicable),,,TRUE,Discharge of firearm (miss),TRUE,TRUE,None,TRUE,,,TRUE,Firearm,,TRUE,Active resistance,Fled,,,,,,,
URSUS-39-0500-2016-AFM,Officer,CA0390500,Male,White,,26-30,FALSE,,,,,(Not applicable),,,TRUE,Threat of firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape",TRUE,Tactical
URSUS-39-0500-2016-AFM,Officer,CA0390500,Male,White,,31-35,FALSE,,,,,(Not applicable),,,TRUE,Threat of firearm,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape",TRUE,Tactical
URSUS-39-0500-2016-BGV,Civilian,CA0390500,Male,White,,26-30,TRUE,Serious bodily injury,Abrasion/Laceration,Medical assistance - treated at facility and released,FALSE,"Rear upper torso/back, Front legs/feet",FALSE,,TRUE,"Other control hold/takedown, K-9 contact",FALSE,FALSE,None,FALSE,211 PC ROBBERY (FELONY),,TRUE,Unknown,,TRUE,Active resistance,In custody (other),FALSE,,,,,,
URSUS-39-0500-2016-BGV,Officer,CA0390500,Male,Hispanic,,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape, To overcome resistance",TRUE,Patrol Uniform
URSUS-39-0500-2016-BGV,Officer,CA0390500,Male,White,,31-35,FALSE,,,,,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape, To overcome resistance",TRUE,Patrol Uniform
URSUS-39-0500-2016-DMT,Civilian,CA0390500,Male,Black,,26-30,TRUE,Death,Gunshot wound,Admitted to hospital - critical injuries,FALSE,"Head, Arms/hands, Front legs/feet, Rear legs",,,TRUE,Discharge of firearm (hit),TRUE,TRUE,None,FALSE,,,TRUE,Unknown,Handgun,TRUE,Life-threatening,Deceased,TRUE,Firearm,,,,,
URSUS-39-0500-2016-DMT,Officer,CA0390500,Male,White,,46-50,FALSE,,,,,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,,TRUE,"To effect arrest or take into custody, To prevent escape",TRUE,Patrol Uniform
URSUS-39-0500-2016-EFH,Civilian,CA0390500,Male,Asian Indian,,18-20,TRUE,Serious bodily injury,"Contusion, Internal injury",Admitted to hospital - critical injuries,FALSE,"Front lower torso/abdomen, Front legs/feet",FALSE,,TRUE,"Other control hold/takedown, Impact projectile",FALSE,FALSE,None,TRUE,243(B) PC BATT PO/EMERG PRSNL/ETC (MISDEMEANOR),,TRUE,"Knife, blade, or stabbing instrument",,TRUE,Assaultive,Cited and released,TRUE,"Knife, blade, or stabbing instrument",,,,,
